Stockholm, 0.001607717041800643, 0, 1
caus, 0.001607717041800643, 0, 1
onlin, 0.001607717041800643, 0, 1
compar, 0.001607717041800643, 0, 1
rise, 0.001607717041800643, 0, 1
least, 0.001607717041800643, 0, 1
present, 0.001607717041800643, 0, 1
runner, 0.001607717041800643, 0, 1
otherwis, 0.001607717041800643, 0, 1
amongst, 0.001607717041800643, 0, 1
interest, 0.001607717041800643, 0, 1
conclus, 0.001607717041800643, 0, 1
pup, 0.001607717041800643, 0, 1
inflammatori, 0.001607717041800643, 0, 1
want, 0.001607717041800643, 0, 1
thought, 0.001607717041800643, 0, 1
eventu, 0.001607717041800643, 0, 1
learn, 0.001607717041800643, 0, 1
see, 0.001607717041800643, 0, 1
seriou, 0.001607717041800643, 0, 1
royal, 0.001607717041800643, 0, 1
local, 0.001607717041800643, 0, 1
heal, 0.001607717041800643, 0, 1
experi, 0.001607717041800643, 0, 1
whose, 0.001607717041800643, 0, 1
England, 0.001607717041800643, 0, 1
reveal, 0.001607717041800643, 0, 1
bottl, 0.001607717041800643, 0, 1
plu, 0.001607717041800643, 0, 1
evolut, 0.001607717041800643, 0, 1
nairobi, 0.001607717041800643, 0, 1
saw, 0.001607717041800643, 0, 1
stress, 0.001607717041800643, 0, 1
improv, 0.001607717041800643, 0, 1
fight, 0.001607717041800643, 0, 1
came, 0.001607717041800643, 0, 1
among, 0.001607717041800643, 0, 1
stori, 0.001607717041800643, 0, 1
tell, 0.001607717041800643, 0, 1
result, 0.001607717041800643, 0, 1
overshoot, 0.001607717041800643, 0, 1
young, 0.001607717041800643, 0, 1
add, 0.001607717041800643, 0, 1
go, 0.001607717041800643, 0, 1
Alzheim, 0.001607717041800643, 0, 1
mind, 0.001607717041800643, 0, 1
volunt, 0.001607717041800643, 0, 1
colleg, 0.001607717041800643, 0, 1
associ, 0.001607717041800643, 0, 1
modifi, 0.001607717041800643, 0, 1
row, 0.001607717041800643, 0, 1
drive, 0.001607717041800643, 0, 1
obes, 0.001607717041800643, 0, 1
put, 0.001607717041800643, 0, 1
scientif, 0.001607717041800643, 0, 1
form, 0.001607717041800643, 0, 1
sweden, 0.001607717041800643, 0, 1
would, 0.001607717041800643, 0, 1
cell, 0.001607717041800643, 0, 1
imbal, 0.001607717041800643, 0, 1
worth, 0.001607717041800643, 0, 1
well, 0.001607717041800643, 0, 1
book, 0.001607717041800643, 0, 1
mari, 0.001607717041800643, 0, 1
thu, 0.001607717041800643, 0, 1
everi, 0.001607717041800643, 0, 1
log, 0.001607717041800643, 0, 1
xhosa, 0.001607717041800643, 0, 1
suggest, 0.001607717041800643, 0, 1
far, 0.001607717041800643, 0, 1
ethic, 0.001607717041800643, 0, 1
girl, 0.001607717041800643, 0, 1
achiev, 0.001607717041800643, 0, 1
institut, 0.001607717041800643, 0, 1
green, 0.001607717041800643, 0, 1
new, 0.001607717041800643, 0, 1
identifi, 0.001607717041800643, 0, 1
pictur, 0.001607717041800643, 0, 1
due, 0.001607717041800643, 0, 1
chelsea, 0.001607717041800643, 0, 1
fail, 0.001607717041800643, 0, 1
understand, 0.001607717041800643, 0, 1
inflamm, 0.001607717041800643, 0, 1
also, 0.001607717041800643, 0, 1
anxiou, 0.001607717041800643, 0, 1
involv, 0.001607717041800643, 0, 1
genet, 0.001607717041800643, 0, 1
africa, 0.001607717041800643, 0, 1
keep, 0.001607717041800643, 0, 1
analysi, 0.001607717041800643, 0, 1
reason, 0.001607717041800643, 0, 1
heidelberg, 0.001607717041800643, 0, 1
entri, 0.001607717041800643, 0, 1
drop, 0.001607717041800643, 0, 1
vari, 0.001607717041800643, 0, 1
reduc, 0.001607717041800643, 0, 1
hope, 0.001607717041800643, 0, 1
Pittsburgh, 0.001607717041800643, 0, 1
bipolar, 0.001607717041800643, 0, 1
benefici, 0.001607717041800643, 0, 1
shelf, 0.001607717041800643, 0, 1
frequent, 0.001607717041800643, 0, 1
few, 0.001607717041800643, 0, 1
prof, 0.001607717041800643, 0, 1
air, 0.001607717041800643, 0, 1
call, 0.001607717041800643, 0, 1
includ, 0.001607717041800643, 0, 1
nurs, 0.001607717041800643, 0, 1
wors, 0.001607717041800643, 0, 1
without, 0.001607717041800643, 0, 1
heavi, 0.001607717041800643, 0, 1
brian, 0.001607717041800643, 0, 1
Erwin, 0.001607717041800643, 0, 1
adhd, 0.001607717041800643, 0, 1
chronic, 0.001607717041800643, 0, 1
blow, 0.001607717041800643, 0, 1
inequ, 0.001607717041800643, 0, 1
urg, 0.001607717041800643, 0, 1
mani, 0.001607717041800643, 0, 1
push, 0.001607717041800643, 0, 1
hold, 0.001607717041800643, 0, 1
flu, 0.001607717041800643, 0, 1
death, 0.001607717041800643, 0, 1
mel, 0.001607717041800643, 0, 1
brain, 0.001607717041800643, 0, 1
balanc, 0.001607717041800643, 0, 1
heart, 0.001607717041800643, 0, 1
attach, 0.001607717041800643, 0, 1
impair, 0.001607717041800643, 0, 1
group, 0.001607717041800643, 0, 1
invinc, 0.001607717041800643, 0, 1
short, 0.001607717041800643, 0, 1
america, 0.001607717041800643, 0, 1
culprit, 0.001607717041800643, 0, 1
non, 0.001607717041800643, 0, 1
event, 0.001607717041800643, 0, 1
anim, 0.001607717041800643, 0, 1
ten, 0.001607717041800643, 0, 1
gelfand, 0.001607717041800643, 0, 1
show, 0.001607717041800643, 0, 1
molecul, 0.001607717041800643, 0, 1
someth, 0.001607717041800643, 0, 1
possibl, 0.001607717041800643, 0, 1
regular, 0.001607717041800643, 0, 1
almost, 0.001607717041800643, 0, 1
old, 0.001607717041800643, 0, 1
famili, 0.001607717041800643, 0, 1
get, 0.001607717041800643, 0, 1
escap, 0.001607717041800643, 0, 1
nicknam, 0.001607717041800643, 0, 1
fellow, 0.001607717041800643, 0, 1
week, 0.001607717041800643, 0, 1
much, 0.001607717041800643, 0, 1
conduct, 0.001607717041800643, 0, 1
basic, 0.001607717041800643, 0, 1
demonstr, 0.001607717041800643, 0, 1
societi, 0.001607717041800643, 0, 1
four, 0.001607717041800643, 0, 1
wide, 0.001607717041800643, 0, 1
toler, 0.001607717041800643, 0, 1
proceed, 0.001607717041800643, 0, 1
paediatr, 0.001607717041800643, 0, 1
debat, 0.001607717041800643, 0, 1
popul, 0.001607717041800643, 0, 1
regul, 0.001607717041800643, 0, 1
subject, 0.001607717041800643, 0, 1
live, 0.001607717041800643, 0, 1
differ, 0.001607717041800643, 0, 1
open, 0.001607717041800643, 0, 1
folli, 0.001183431952662722, 1, 1
cryptanalyst, 0.001183431952662722, 1, 1
transmit, 0.001183431952662722, 1, 1
announc, 0.001183431952662722, 1, 1
shortliv, 0.001183431952662722, 1, 1
direct, 0.001183431952662722, 1, 1
dramat, 0.001183431952662722, 1, 1
includ, 0.001183431952662722, 1, 1
manag, 0.001183431952662722, 1, 1
catch, 0.001183431952662722, 1, 1
discov, 0.001183431952662722, 1, 1
surviv, 0.001183431952662722, 1, 1
thrill, 0.001183431952662722, 1, 1
valuabl, 0.001183431952662722, 1, 1
target, 0.001183431952662722, 1, 1
umbrella, 0.001183431952662722, 1, 1
strategi, 0.001183431952662722, 1, 1
realli, 0.001183431952662722, 1, 1
Finland, 0.001183431952662722, 1, 1
cctv, 0.001183431952662722, 1, 1
vast, 0.001183431952662722, 1, 1
forward, 0.001183431952662722, 1, 1
task, 0.001183431952662722, 1, 1
presid, 0.001183431952662722, 1, 1
face, 0.001183431952662722, 1, 1
surreptiti, 0.001183431952662722, 1, 1
foyl, 0.001183431952662722, 1, 1
estim, 0.001183431952662722, 1, 1
missiv, 0.001183431952662722, 1, 1
part, 0.001183431952662722, 1, 1
attend, 0.001183431952662722, 1, 1
earth, 0.001183431952662722, 1, 1
addit, 0.001183431952662722, 1, 1
allow, 0.001183431952662722, 1, 1
industri, 0.001183431952662722, 1, 1
use, 0.001183431952662722, 1, 1
photo, 0.001183431952662722, 1, 1
solidar, 0.001183431952662722, 1, 1
triumph, 0.001183431952662722, 1, 1
reinforc, 0.001183431952662722, 1, 1
big, 0.001183431952662722, 1, 1
revenu, 0.001183431952662722, 1, 1
california, 0.001183431952662722, 1, 1
lean, 0.001183431952662722, 1, 1
york, 0.001183431952662722, 1, 1
bookshop, 0.001183431952662722, 1, 1
busi, 0.001183431952662722, 1, 1
morn, 0.001183431952662722, 1, 1
offic, 0.001183431952662722, 1, 1
normal, 0.001183431952662722, 1, 1
messian, 0.001183431952662722, 1, 1
keep, 0.001183431952662722, 1, 1
respond, 0.001183431952662722, 1, 1
valu, 0.001183431952662722, 1, 1
next, 0.001183431952662722, 1, 1
say, 0.001183431952662722, 1, 1
emerg, 0.001183431952662722, 1, 1
look, 0.001183431952662722, 1, 1
adam, 0.001183431952662722, 1, 1
littl, 0.001183431952662722, 1, 1
europ, 0.001183431952662722, 1, 1
someon, 0.001183431952662722, 1, 1
mother, 0.001183431952662722, 1, 1
gate, 0.001183431952662722, 1, 1
connect, 0.001183431952662722, 1, 1
infuri, 0.001183431952662722, 1, 1
penguin, 0.001183431952662722, 1, 1
howev, 0.001183431952662722, 1, 1
door, 0.001183431952662722, 1, 1
speed, 0.001183431952662722, 1, 1
printer, 0.001183431952662722, 1, 1
refriger, 0.001183431952662722, 1, 1
pet, 0.001183431952662722, 1, 1
interest, 0.001183431952662722, 1, 1
member, 0.001183431952662722, 1, 1
histori, 0.001183431952662722, 1, 1
special, 0.001183431952662722, 1, 1
opportun, 0.001183431952662722, 1, 1
bring, 0.001183431952662722, 1, 1
scan, 0.001183431952662722, 1, 1
report, 0.001183431952662722, 1, 1
via, 0.001183431952662722, 1, 1
patern, 0.001183431952662722, 1, 1
pace, 0.001183431952662722, 1, 1
shelv, 0.001183431952662722, 1, 1
back, 0.001183431952662722, 1, 1
matter, 0.001183431952662722, 1, 1
owner, 0.001183431952662722, 1, 1
debt, 0.001183431952662722, 1, 1
system, 0.001183431952662722, 1, 1
signific, 0.001183431952662722, 1, 1
hack, 0.001183431952662722, 1, 1
lead, 0.001183431952662722, 1, 1
see, 0.001183431952662722, 1, 1
caveat, 0.001183431952662722, 1, 1
rule, 0.001183431952662722, 1, 1
verdict, 0.001183431952662722, 1, 1
simultan, 0.001183431952662722, 1, 1
hampshir, 0.001183431952662722, 1, 1
past, 0.001183431952662722, 1, 1
fortaleza, 0.001183431952662722, 1, 1
essenti, 0.001183431952662722, 1, 1
thing, 0.001183431952662722, 1, 1
massachusett, 0.001183431952662722, 1, 1
larg, 0.001183431952662722, 1, 1
base, 0.001183431952662722, 1, 1
creativ, 0.001183431952662722, 1, 1
solut, 0.001183431952662722, 1, 1
websit, 0.001183431952662722, 1, 1
physic, 0.001183431952662722, 1, 1
arriv, 0.001183431952662722, 1, 1
germani, 0.001183431952662722, 1, 1
car, 0.001183431952662722, 1, 1
joaquín, 0.001183431952662722, 1, 1
action, 0.001183431952662722, 1, 1
flow, 0.001183431952662722, 1, 1
underlin, 0.001183431952662722, 1, 1
help, 0.001183431952662722, 1, 1
array, 0.001183431952662722, 1, 1
hot, 0.001183431952662722, 1, 1
disrupt, 0.001183431952662722, 1, 1
requir, 0.001183431952662722, 1, 1
appear, 0.001183431952662722, 1, 1
cryptographi, 0.001183431952662722, 1, 1
complaint, 0.001183431952662722, 1, 1
longer, 0.001183431952662722, 1, 1
particular, 0.001183431952662722, 1, 1
two, 0.001183431952662722, 1, 1
expedit, 0.001183431952662722, 1, 1
read, 0.001183431952662722, 1, 1
gather, 0.001183431952662722, 1, 1
order, 0.001183431952662722, 1, 1
reach, 0.001183431952662722, 1, 1
hotspot, 0.001183431952662722, 1, 1
econom, 0.001183431952662722, 1, 1
model, 0.001183431952662722, 1, 1
thank, 0.001183431952662722, 1, 1
citi, 0.001183431952662722, 1, 1
tourism, 0.001183431952662722, 1, 1
shet, 0.001183431952662722, 1, 1
address, 0.001183431952662722, 1, 1
kind, 0.001183431952662722, 1, 1
project, 0.001183431952662722, 1, 1
power, 0.001183431952662722, 1, 1
box, 0.001183431952662722, 1, 1
devast, 0.001183431952662722, 1, 1
examin, 0.001183431952662722, 1, 1
statement, 0.001183431952662722, 1, 1
burn, 0.001183431952662722, 1, 1
game, 0.001183431952662722, 1, 1
final, 0.001183431952662722, 1, 1
pass, 0.001183431952662722, 1, 1
Orwel, 0.001183431952662722, 1, 1
nescafé, 0.001183431952662722, 1, 1
affirm, 0.001183431952662722, 1, 1
differ, 0.001183431952662722, 1, 1
world, 0.001183431952662722, 1, 1
support, 0.001183431952662722, 1, 1
voic, 0.001183431952662722, 1, 1
mortar, 0.001183431952662722, 1, 1
relief, 0.001183431952662722, 1, 1
despit, 0.001183431952662722, 1, 1
electr, 0.001183431952662722, 1, 1
cruis, 0.001183431952662722, 1, 1
tast, 0.001183431952662722, 1, 1
represent, 0.001183431952662722, 1, 1
straddl, 0.001183431952662722, 1, 1
japan, 0.001183431952662722, 1, 1
care, 0.001183431952662722, 1, 1
travel, 0.001183431952662722, 1, 1
small, 0.001183431952662722, 1, 1
program, 0.001183431952662722, 1, 1
bounc, 0.001183431952662722, 1, 1
review, 0.001183431952662722, 1, 1
figur, 0.001183431952662722, 1, 1
stick, 0.001183431952662722, 1, 1
meet, 0.001183431952662722, 1, 1
treat, 0.001183431952662722, 1, 1
fourth, 0.001183431952662722, 1, 1
make, 0.001183431952662722, 1, 1
explor, 0.001183431952662722, 1, 1
startup, 0.001183431952662722, 1, 1
cyphertext, 0.001183431952662722, 1, 1
add, 0.001183431952662722, 1, 1
shopkeep, 0.001183431952662722, 1, 1
mobil, 0.001183431952662722, 1, 1
upheav, 0.001183431952662722, 1, 1
print, 0.001183431952662722, 1, 1
former, 0.001183431952662722, 1, 1
sacrific, 0.001183431952662722, 1, 1
perspect, 0.001183431952662722, 1, 1
instead, 0.001183431952662722, 1, 1
grow, 0.001183431952662722, 1, 1
output, 0.001183431952662722, 1, 1
decod, 0.001183431952662722, 1, 1
innov, 0.001183431952662722, 1, 1
lowebot, 0.001183431952662722, 1, 1
reli, 0.001183431952662722, 1, 1
onto, 0.001183431952662722, 1, 1
fall, 0.001183431952662722, 1, 1
alreadi, 0.001183431952662722, 1, 1
turn, 0.001183431952662722, 1, 1
select, 0.001183431952662722, 1, 1
typewrit, 0.001183431952662722, 1, 1
found, 0.001183431952662722, 1, 1
thousand, 0.001183431952662722, 1, 1
size, 0.001183431952662722, 1, 1
echo, 0.001183431952662722, 1, 1
reflector, 0.001183431952662722, 1, 1
seek, 0.001183431952662722, 1, 1
serv, 0.001183431952662722, 1, 1
side, 0.001183431952662722, 1, 1
kein, 0.001183431952662722, 1, 1
complex, 0.001183431952662722, 1, 1
chanc, 0.001183431952662722, 1, 1
bomb, 0.001183431952662722, 1, 1
tower, 0.001183431952662722, 1, 1
beauti, 0.001183431952662722, 1, 1
measur, 0.001183431952662722, 1, 1
becom, 0.001183431952662722, 1, 1
away, 0.001183431952662722, 1, 1
build, 0.001183431952662722, 1, 1
puzzl, 0.001183431952662722, 1, 1
check, 0.001183431952662722, 1, 1
aspidistra, 0.001183431952662722, 1, 1
watch, 0.001183431952662722, 1, 1
do, 0.001183431952662722, 1, 1
glorifi, 0.001183431952662722, 1, 1
letter, 0.001183431952662722, 1, 1
toddler, 0.001183431952662722, 1, 1
insid, 0.001183431952662722, 1, 1
plan, 0.001183431952662722, 1, 1
awak, 0.001183431952662722, 1, 1
heavi, 0.001183431952662722, 1, 1
limit, 0.001183431952662722, 1, 1
compani, 0.001183431952662722, 1, 1
guess, 0.001183431952662722, 1, 1
sig, 0.001183431952662722, 1, 1
second, 0.001183431952662722, 1, 1
pressur, 0.001183431952662722, 1, 1
shipwreck, 0.0015360983102918587, 2, 1
circuitri, 0.0015360983102918587, 2, 1
sequenc, 0.0015360983102918587, 2, 1
chronic, 0.0015360983102918587, 2, 1
tomographi, 0.0015360983102918587, 2, 1
paralys, 0.0015360983102918587, 2, 1
kolchin, 0.0015360983102918587, 2, 1
star, 0.0015360983102918587, 2, 1
aim, 0.0015360983102918587, 2, 1
gateway, 0.0015360983102918587, 2, 1
durat, 0.0015360983102918587, 2, 1
foundat, 0.0015360983102918587, 2, 1
feedback, 0.0015360983102918587, 2, 1
kyoung, 0.0015360983102918587, 2, 1
four, 0.0015360983102918587, 2, 1
initi, 0.0015360983102918587, 2, 1
major, 0.0015360983102918587, 2, 1
inner, 0.0015360983102918587, 2, 1
goldsmith, 0.0015360983102918587, 2, 1
upgrad, 0.0015360983102918587, 2, 1
least, 0.0015360983102918587, 2, 1
broad, 0.0015360983102918587, 2, 1
tip, 0.0015360983102918587, 2, 1
brain, 0.0015360983102918587, 2, 1
compar, 0.0015360983102918587, 2, 1
count, 0.0015360983102918587, 2, 1
mental, 0.0015360983102918587, 2, 1
dream, 0.0015360983102918587, 2, 1
stellar, 0.0015360983102918587, 2, 1
roman, 0.0015360983102918587, 2, 1
happen, 0.0015360983102918587, 2, 1
nijmegen, 0.0015360983102918587, 2, 1
hipparcu, 0.0015360983102918587, 2, 1
commun, 0.0015360983102918587, 2, 1
group, 0.0015360983102918587, 2, 1
countless, 0.0015360983102918587, 2, 1
often, 0.0015360983102918587, 2, 1
antikythera, 0.0015360983102918587, 2, 1
field, 0.0015360983102918587, 2, 1
procedur, 0.0015360983102918587, 2, 1
monitor, 0.0015360983102918587, 2, 1
object, 0.0015360983102918587, 2, 1
area, 0.0015360983102918587, 2, 1
act, 0.0015360983102918587, 2, 1
gear, 0.0015360983102918587, 2, 1
ban, 0.0015360983102918587, 2, 1
shape, 0.0015360983102918587, 2, 1
predict, 0.0015360983102918587, 2, 1
stadiato, 0.0015360983102918587, 2, 1
effect, 0.0015360983102918587, 2, 1
virtual, 0.0015360983102918587, 2, 1
Wednesday, 0.0015360983102918587, 2, 1
room, 0.0015360983102918587, 2, 1
start, 0.0015360983102918587, 2, 1
attitud, 0.0015360983102918587, 2, 1
julia, 0.0015360983102918587, 2, 1
lisa, 0.0015360983102918587, 2, 1
notic, 0.0015360983102918587, 2, 1
normal, 0.0015360983102918587, 2, 1
anoth, 0.0015360983102918587, 2, 1
compel, 0.0015360983102918587, 2, 1
mediev, 0.0015360983102918587, 2, 1
overal, 0.0015360983102918587, 2, 1
detect, 0.0015360983102918587, 2, 1
melt, 0.0015360983102918587, 2, 1
moon, 0.0015360983102918587, 2, 1
share, 0.0015360983102918587, 2, 1
resort, 0.0015360983102918587, 2, 1
young, 0.0015360983102918587, 2, 1
bare, 0.0015360983102918587, 2, 1
popular, 0.0015360983102918587, 2, 1
modern, 0.0015360983102918587, 2, 1
motion, 0.0015360983102918587, 2, 1
real, 0.0015360983102918587, 2, 1
reveal, 0.0015360983102918587, 2, 1
unravel, 0.0015360983102918587, 2, 1
har, 0.0015360983102918587, 2, 1
system, 0.0015360983102918587, 2, 1
extraordinari, 0.0015360983102918587, 2, 1
mcshane, 0.0015360983102918587, 2, 1
readili, 0.0015360983102918587, 2, 1
studi, 0.0015360983102918587, 2, 1
violent, 0.0015360983102918587, 2, 1
eclips, 0.0015360983102918587, 2, 1
discoveri, 0.0015360983102918587, 2, 1
ray, 0.0015360983102918587, 2, 1
hospit, 0.0015360983102918587, 2, 1
miniaturis, 0.0015360983102918587, 2, 1
posit, 0.0015360983102918587, 2, 1
clock, 0.0015360983102918587, 2, 1
peopl, 0.0015360983102918587, 2, 1
particip, 0.0015360983102918587, 2, 1
disappear, 0.0015360983102918587, 2, 1
bronz, 0.0015360983102918587, 2, 1
conscious, 0.0015360983102918587, 2, 1
previous, 0.0015360983102918587, 2, 1
piec, 0.0015360983102918587, 2, 1
caus, 0.0015360983102918587, 2, 1
overcom, 0.0015360983102918587, 2, 1
relief, 0.0015360983102918587, 2, 1
onlin, 0.0015360983102918587, 2, 1
see, 0.0015360983102918587, 2, 1
tri, 0.0015360983102918587, 2, 1
colleagu, 0.0015360983102918587, 2, 1
fire, 0.0015360983102918587, 2, 1
Alzheim, 0.0015360983102918587, 2, 1
go, 0.0015360983102918587, 2, 1
encod, 0.0015360983102918587, 2, 1
recov, 0.0015360983102918587, 2, 1
specul, 0.0015360983102918587, 2, 1
without, 0.0015360983102918587, 2, 1
keen, 0.0015360983102918587, 2, 1
therapi, 0.0015360983102918587, 2, 1
free, 0.0015360983102918587, 2, 1
compens, 0.0015360983102918587, 2, 1
rewir, 0.0015360983102918587, 2, 1
term, 0.0015360983102918587, 2, 1
form, 0.0015360983102918587, 2, 1
good, 0.0015360983102918587, 2, 1
volunt, 0.0015360983102918587, 2, 1
match, 0.0015360983102918587, 2, 1
eight, 0.0015360983102918587, 2, 1
unexpect, 0.0015360983102918587, 2, 1
drive, 0.0015360983102918587, 2, 1
nation, 0.0015360983102918587, 2, 1
materi, 0.0015360983102918587, 2, 1
nh, 0.0015360983102918587, 2, 1
still, 0.0015360983102918587, 2, 1
scientif, 0.0015360983102918587, 2, 1
would, 0.0015360983102918587, 2, 1
pair, 0.0015360983102918587, 2, 1
worth, 0.0015360983102918587, 2, 1
odour, 0.0015360983102918587, 2, 1
outer, 0.0015360983102918587, 2, 1
ask, 0.0015360983102918587, 2, 1
identifi, 0.0015360983102918587, 2, 1
professor, 0.0015360983102918587, 2, 1
featur, 0.0015360983102918587, 2, 1
manifest, 0.0015360983102918587, 2, 1
calendar, 0.0015360983102918587, 2, 1
chemic, 0.0015360983102918587, 2, 1
far, 0.0015360983102918587, 2, 1
automat, 0.0015360983102918587, 2, 1
exactli, 0.0015360983102918587, 2, 1
ever, 0.0015360983102918587, 2, 1
natur, 0.0015360983102918587, 2, 1
step, 0.0015360983102918587, 2, 1
mark, 0.0015360983102918587, 2, 1
tone, 0.0015360983102918587, 2, 1
date, 0.0015360983102918587, 2, 1
block, 0.0015360983102918587, 2, 1
instanc, 0.0015360983102918587, 2, 1
appli, 0.0015360983102918587, 2, 1
distanc, 0.0015360983102918587, 2, 1
understand, 0.0015360983102918587, 2, 1
signatur, 0.0015360983102918587, 2, 1
artifact, 0.0015360983102918587, 2, 1
also, 0.0015360983102918587, 2, 1
archaeolog, 0.0015360983102918587, 2, 1
involv, 0.0015360983102918587, 2, 1
note, 0.0015360983102918587, 2, 1
technolog, 0.0015360983102918587, 2, 1
affect, 0.0015360983102918587, 2, 1
due, 0.0015360983102918587, 2, 1
suffer, 0.0015360983102918587, 2, 1
odd, 0.0015360983102918587, 2, 1
includ, 0.0015360983102918587, 2, 1
broadli, 0.0015360983102918587, 2, 1
vari, 0.0015360983102918587, 2, 1
sever, 0.0015360983102918587, 2, 1
strategi, 0.0015360983102918587, 2, 1
lump, 0.0015360983102918587, 2, 1
doubt, 0.0015360983102918587, 2, 1
perhap, 0.0015360983102918587, 2, 1
primari, 0.0015360983102918587, 2, 1
phenomenolog, 0.0015360983102918587, 2, 1
simpli, 0.0015360983102918587, 2, 1
colour, 0.0015360983102918587, 2, 1
part, 0.0015360983102918587, 2, 1
nicola, 0.0015360983102918587, 2, 1
cover, 0.0015360983102918587, 2, 1
sathian, 0.0015360983102918587, 2, 1
ago, 0.0015360983102918587, 2, 1
manipul, 0.0015360983102918587, 2, 1
explicit, 0.0015360983102918587, 2, 1
sens, 0.0015360983102918587, 2, 1
next, 0.0015360983102918587, 2, 1
observ, 0.0015360983102918587, 2, 1
lexic, 0.0015360983102918587, 2, 1
show, 0.0015360983102918587, 2, 1
encas, 0.0015360983102918587, 2, 1
carri, 0.0015360983102918587, 2, 1
ladi, 0.0015360983102918587, 2, 1
result, 0.0015360983102918587, 2, 1
across, 0.0015360983102918587, 2, 1
spinal, 0.0015360983102918587, 2, 1
memori, 0.0015360983102918587, 2, 1
sensori, 0.0015360983102918587, 2, 1
neurosci, 0.0015360983102918587, 2, 1
signific, 0.0015360983102918587, 2, 1
relev, 0.0015360983102918587, 2, 1
rout, 0.0015360983102918587, 2, 1
exampl, 0.0015360983102918587, 2, 1
bit, 0.0015360983102918587, 2, 1
million, 0.0015360983102918587, 2, 1
howev, 0.0015360983102918587, 2, 1
evid, 0.0015360983102918587, 2, 1
planet, 0.0015360983102918587, 2, 1
crust, 0.0015360983102918587, 2, 1
spark, 0.0015360983102918587, 2, 1
togeth, 0.0015360983102918587, 2, 1
side, 0.0015360983102918587, 2, 1
certain, 0.0015360983102918587, 2, 1
yet, 0.0015360983102918587, 2, 1
well, 0.0015360983102918587, 2, 1
dull, 0.0015360983102918587, 2, 1
plug, 0.0015360983102918587, 2, 1
test, 0.0015360983102918587, 2, 1
machin, 0.0015360983102918587, 2, 1
rothen, 0.0015360983102918587, 2, 1
movement, 0.0015360983102918587, 2, 1
investig, 0.0015360983102918587, 2, 1
within, 0.0015360983102918587, 2, 1
handbook, 0.0015360983102918587, 2, 1
editor, 0.0015360983102918587, 2, 1
astound, 0.0015360983102918587, 2, 1
psycholinguist, 0.0015360983102918587, 2, 1
consid, 0.0015360983102918587, 2, 1
Boylan, 0.0015360983102918587, 2, 1
sleeper, 0.0015360983102918587, 2, 1
coast, 0.0015360983102918587, 2, 1
clear, 0.0015360983102918587, 2, 1
reclassif, 0.0015360983102918587, 2, 1
demonstr, 0.0015360983102918587, 2, 1
