school, 0.004524886877828055, 2, 0, 1
England, 0.004524886877828055, 2, 0, 1
hope, 0.004524886877828055, 2, 0, 1
overlap, 0.004524886877828055, 2, 0, 1
culprit, 0.004524886877828055, 2, 0, 1
reveal, 0.004524886877828055, 2, 0, 1
disord, 0.004524886877828055, 2, 0, 1
sperm, 0.004524886877828055, 2, 0, 1
twice, 0.004524886877828055, 2, 0, 1
rule, 0.004524886877828055, 2, 0, 1
figur, 0.004524886877828055, 2, 0, 1
gener, 0.004524886877828055, 2, 0, 1
group, 0.004524886877828055, 2, 0, 1
author, 0.004524886877828055, 2, 0, 1
psychiatri, 0.004524886877828055, 2, 0, 1
lead, 0.004524886877828055, 2, 0, 1
mental, 0.004524886877828055, 2, 0, 1
fold, 0.004524886877828055, 2, 0, 1
littl, 0.004524886877828055, 2, 0, 1
spend, 0.004524886877828055, 2, 0, 1
onofrio, 0.004524886877828055, 2, 0, 1
babi, 0.004524886877828055, 2, 0, 1
overal, 0.004524886877828055, 2, 0, 1
go, 0.004524886877828055, 2, 0, 1
nation, 0.004524886877828055, 2, 0, 1
dramat, 0.004524886877828055, 2, 0, 1
cognit, 0.004524886877828055, 2, 0, 1
extent, 0.004524886877828055, 2, 0, 1
less, 0.004524886877828055, 2, 0, 1
bear, 0.004524886877828055, 2, 0, 1
look, 0.004524886877828055, 2, 0, 1
york, 0.004524886877828055, 2, 0, 1
shelf, 0.004524886877828055, 2, 0, 1
analysi, 0.004524886877828055, 2, 0, 1
similar, 0.004524886877828055, 2, 0, 1
histori, 0.004524886877828055, 2, 0, 1
use, 0.004524886877828055, 2, 0, 1
outcom, 0.004524886877828055, 2, 0, 1
difficulti, 0.004524886877828055, 2, 0, 1
jama, 0.004524886877828055, 2, 0, 1
brian, 0.004524886877828055, 2, 0, 1
affect, 0.004524886877828055, 2, 0, 1
scientist, 0.004524886877828055, 2, 0, 1
blame, 0.004524886877828055, 2, 0, 1
birth, 0.004524886877828055, 2, 0, 1
previous, 0.004524886877828055, 2, 0, 1
direct, 0.004524886877828055, 2, 0, 1
behaviour, 0.004524886877828055, 2, 0, 1
famili, 0.004524886877828055, 2, 0, 1
anoth, 0.004524886877828055, 2, 0, 1
say, 0.004524886877828055, 2, 0, 1
mani, 0.004524886877828055, 2, 0, 1
compar, 0.004524886877828055, 2, 0, 1
problem, 0.004524886877828055, 2, 0, 1
think, 0.004524886877828055, 2, 0, 1
rise, 0.004524886877828055, 2, 0, 1
might, 0.004524886877828055, 2, 0, 1
way, 0.004524886877828055, 2, 0, 1
caus, 0.004524886877828055, 2, 0, 1
academ, 0.004524886877828055, 2, 0, 1
bear, 0.004694835680751174, 4, 0, 1
modifi, 0.004694835680751174, 4, 0, 1
big, 0.004694835680751174, 4, 0, 1
marker, 0.004694835680751174, 4, 0, 1
effect, 0.004694835680751174, 4, 0, 1
detail, 0.004694835680751174, 4, 0, 1
suggest, 0.004694835680751174, 4, 0, 1
individu, 0.004694835680751174, 4, 0, 1
experi, 0.004694835680751174, 4, 0, 1
could, 0.004694835680751174, 4, 0, 1
mel, 0.004694835680751174, 4, 0, 1
societi, 0.004694835680751174, 4, 0, 1
london, 0.004694835680751174, 4, 0, 1
emeli, 0.004694835680751174, 4, 0, 1
look, 0.004694835680751174, 4, 0, 1
biolog, 0.004694835680751174, 4, 0, 1
level, 0.004694835680751174, 4, 0, 1
import, 0.004694835680751174, 4, 0, 1
size, 0.004694835680751174, 4, 0, 1
skin, 0.004694835680751174, 4, 0, 1
causal, 0.004694835680751174, 4, 0, 1
childhood, 0.004694835680751174, 4, 0, 1
someon, 0.004694835680751174, 4, 0, 1
alreadi, 0.004694835680751174, 4, 0, 1
explain, 0.004694835680751174, 4, 0, 1
definit, 0.004694835680751174, 4, 0, 1
make, 0.004694835680751174, 4, 0, 1
director, 0.004694835680751174, 4, 0, 1
although, 0.004694835680751174, 4, 0, 1
time, 0.004694835680751174, 4, 0, 1
human, 0.004694835680751174, 4, 0, 1
take, 0.004694835680751174, 4, 0, 1
differ, 0.004694835680751174, 4, 0, 1
paediatr, 0.004694835680751174, 4, 0, 1
univers, 0.004694835680751174, 4, 0, 1
Oxford, 0.004694835680751174, 4, 0, 1
accord, 0.004694835680751174, 4, 0, 1
rate, 0.004694835680751174, 4, 0, 1
fact, 0.004694835680751174, 4, 0, 1
increas, 0.004694835680751174, 4, 0, 1
sampl, 0.004694835680751174, 4, 0, 1
studi, 0.004694835680751174, 4, 0, 1
jack, 0.004694835680751174, 4, 0, 1
base, 0.004694835680751174, 4, 0, 1
set, 0.004694835680751174, 4, 0, 1
epidemiologist, 0.004694835680751174, 4, 0, 1
may, 0.004694835680751174, 4, 0, 1
qualiti, 0.004694835680751174, 4, 0, 1
tumour, 0.004694835680751174, 4, 0, 1
due, 0.004694835680751174, 4, 0, 1
diet, 0.004694835680751174, 4, 0, 1
genet, 0.004694835680751174, 4, 0, 1
conduct, 0.004694835680751174, 4, 0, 1
develop, 0.004694835680751174, 4, 0, 1
mutat, 0.004694835680751174, 4, 0, 1
present, 0.004694835680751174, 4, 0, 1
heart, 0.004694835680751174, 4, 0, 1
death, 0.004694835680751174, 4, 0, 1
everi, 0.004694835680751174, 4, 0, 1
non, 0.004694835680751174, 4, 0, 1
earli, 0.004694835680751174, 4, 0, 1
mari, 0.004694835680751174, 4, 0, 1
worth, 0.004694835680751174, 4, 0, 1
cell, 0.004694835680751174, 4, 0, 1
would, 0.004694835680751174, 4, 0, 1
put, 0.004694835680751174, 4, 0, 1
obes, 0.004694835680751174, 4, 0, 1
link, 0.004694835680751174, 4, 0, 1
publish, 0.004694835680751174, 4, 0, 1
impact, 0.004694835680751174, 4, 0, 1
popul, 0.004694835680751174, 4, 0, 1
stress, 0.004694835680751174, 4, 0, 1
relat, 0.004694835680751174, 4, 0, 1
form, 0.004694835680751174, 4, 0, 1
nurs, 0.004694835680751174, 4, 0, 1
energi, 0.004694835680751174, 4, 0, 1
result, 0.004694835680751174, 4, 0, 1
old, 0.004694835680751174, 4, 0, 1
caution, 0.004694835680751174, 4, 0, 1
like, 0.004694835680751174, 4, 0, 1
height, 0.004694835680751174, 4, 0, 1
specialist, 0.004694835680751174, 4, 0, 1
urg, 0.004694835680751174, 4, 0, 1
cuzick, 0.004694835680751174, 4, 0, 1
think, 0.004694835680751174, 4, 0, 1
woman, 0.004694835680751174, 4, 0, 1
plausibl, 0.004694835680751174, 4, 0, 1
million, 0.004694835680751174, 4, 0, 1
short, 0.004694835680751174, 4, 0, 1
get, 0.004694835680751174, 4, 0, 1
gener, 0.004694835680751174, 4, 0, 1
though, 0.004694835680751174, 4, 0, 1
lead, 0.004694835680751174, 4, 0, 1
overal, 0.004694835680751174, 4, 0, 1
prof, 0.004694835680751174, 4, 0, 1
littl, 0.004694835680751174, 4, 0, 1
chariti, 0.004694835680751174, 4, 0, 1
push, 0.004694835680751174, 4, 0, 1
tall, 0.004694835680751174, 4, 0, 1
receptor, 0.004694835680751174, 4, 0, 1
lack, 0.004694835680751174, 4, 0, 1
light, 0.004694835680751174, 4, 0, 1
mechan, 0.004694835680751174, 4, 0, 1
breast, 0.004694835680751174, 4, 0, 1
Karolinska, 0.004694835680751174, 4, 0, 1
carolyn, 0.004694835680751174, 4, 0, 1
previou, 0.004694835680751174, 4, 0, 1
block, 0.004694835680751174, 4, 0, 1
incid, 0.004694835680751174, 4, 0, 1
prostat, 0.004694835680751174, 4, 0, 1
benyi, 0.004694835680751174, 4, 0, 1
howev, 0.004694835680751174, 4, 0, 1
scientist, 0.004694835680751174, 4, 0, 1
medicin, 0.004694835680751174, 4, 0, 1
roger, 0.004694835680751174, 4, 0, 1
prevent, 0.004694835680751174, 4, 0, 1
critic, 0.004694835680751174, 4, 0, 1
histori, 0.004694835680751174, 4, 0, 1
full, 0.004694835680751174, 4, 0, 1
extra, 0.004694835680751174, 4, 0, 1
hormon, 0.004694835680751174, 4, 0, 1
one, 0.004694835680751174, 4, 0, 1
say, 0.004694835680751174, 4, 0, 1
major, 0.004694835680751174, 4, 0, 1
factor, 0.004694835680751174, 4, 0, 1
previous, 0.004694835680751174, 4, 0, 1
signific, 0.004694835680751174, 4, 0, 1
way, 0.004694835680751174, 4, 0, 1
famili, 0.004694835680751174, 4, 0, 1
associ, 0.004694835680751174, 4, 0, 1
Swedish, 0.004694835680751174, 4, 0, 1
Stockholm, 0.004694835680751174, 4, 0, 1
green, 0.004694835680751174, 4, 0, 1
cours, 0.004694835680751174, 4, 0, 1
rise, 0.004694835680751174, 4, 0, 1
add, 0.004694835680751174, 4, 0, 1
affect, 0.004694835680751174, 4, 0, 1
sever, 0.004694835680751174, 4, 0, 1
caus, 0.004694835680751174, 4, 0, 1
rang, 0.004694835680751174, 4, 0, 1
less, 0.0033112582781456954, 7, 0, 1
volunt, 0.0033112582781456954, 7, 0, 1
runni, 0.0033112582781456954, 7, 0, 1
snot, 0.0033112582781456954, 7, 0, 1
sloppi, 0.0033112582781456954, 7, 0, 1
strong, 0.0033112582781456954, 7, 0, 1
viru, 0.0033112582781456954, 7, 0, 1
balanc, 0.0033112582781456954, 7, 0, 1
cours, 0.0033112582781456954, 7, 0, 1
Pittsburgh, 0.0033112582781456954, 7, 0, 1
heal, 0.0033112582781456954, 7, 0, 1
inflamm, 0.0033112582781456954, 7, 0, 1
miller, 0.0033112582781456954, 7, 0, 1
cohen, 0.0033112582781456954, 7, 0, 1
conflict, 0.0033112582781456954, 7, 0, 1
cardiovascular, 0.0033112582781456954, 7, 0, 1
antibodi, 0.0033112582781456954, 7, 0, 1
energi, 0.0033112582781456954, 7, 0, 1
medicin, 0.0033112582781456954, 7, 0, 1
site, 0.0033112582781456954, 7, 0, 1
diabet, 0.0033112582781456954, 7, 0, 1
denver, 0.0033112582781456954, 7, 0, 1
human, 0.0033112582781456954, 7, 0, 1
relat, 0.0033112582781456954, 7, 0, 1
fight, 0.0033112582781456954, 7, 0, 1
complic, 0.0033112582781456954, 7, 0, 1
battl, 0.0033112582781456954, 7, 0, 1
line, 0.0033112582781456954, 7, 0, 1
flu, 0.0033112582781456954, 7, 0, 1
contain, 0.0033112582781456954, 7, 0, 1
creat, 0.0033112582781456954, 7, 0, 1
mechan, 0.0033112582781456954, 7, 0, 1
system, 0.0033112582781456954, 7, 0, 1
bottom, 0.0033112582781456954, 7, 0, 1
flight, 0.0033112582781456954, 7, 0, 1
without, 0.0033112582781456954, 7, 0, 1
mellon, 0.0033112582781456954, 7, 0, 1
ongo, 0.0033112582781456954, 7, 0, 1
institut, 0.0033112582781456954, 7, 0, 1
nonetheless, 0.0033112582781456954, 7, 0, 1
view, 0.0033112582781456954, 7, 0, 1
molecul, 0.0033112582781456954, 7, 0, 1
affect, 0.0033112582781456954, 7, 0, 1
reason, 0.0033112582781456954, 7, 0, 1
colleagu, 0.0033112582781456954, 7, 0, 1
way, 0.0033112582781456954, 7, 0, 1
Alzheim, 0.0033112582781456954, 7, 0, 1
Jan, 0.0033112582781456954, 7, 0, 1
channel, 0.0033112582781456954, 7, 0, 1
say, 0.0033112582781456954, 7, 0, 1
reaction, 0.0033112582781456954, 7, 0, 1
scientist, 0.0033112582781456954, 7, 0, 1
previou, 0.0033112582781456954, 7, 0, 1
diseas, 0.0033112582781456954, 7, 0, 1
overshoot, 0.0033112582781456954, 7, 0, 1
ethic, 0.0033112582781456954, 7, 0, 1
mani, 0.0033112582781456954, 7, 0, 1
mess, 0.0033112582781456954, 7, 0, 1
molecular, 0.0033112582781456954, 7, 0, 1
ohio, 0.0033112582781456954, 7, 0, 1
mind, 0.0033112582781456954, 7, 0, 1
think, 0.0033112582781456954, 7, 0, 1
connect, 0.0033112582781456954, 7, 0, 1
percent, 0.0033112582781456954, 7, 0, 1
point, 0.0033112582781456954, 7, 0, 1
keep, 0.0033112582781456954, 7, 0, 1
respond, 0.0033112582781456954, 7, 0, 1
shut, 0.0033112582781456954, 7, 0, 1
hormon, 0.0033112582781456954, 7, 0, 1
big, 0.0033112582781456954, 7, 0, 1
measur, 0.0033112582781456954, 7, 0, 1
medic, 0.0033112582781456954, 7, 0, 1
smoothli, 0.0033112582781456954, 7, 0, 1
signific, 0.0033112582781456954, 7, 0, 1
none, 0.0033112582781456954, 7, 0, 1
level, 0.0033112582781456954, 7, 0, 1
biolog, 0.0033112582781456954, 7, 0, 1
friend, 0.0033112582781456954, 7, 0, 1
psycholog, 0.0033112582781456954, 7, 0, 1
process, 0.0033112582781456954, 7, 0, 1
express, 0.0033112582781456954, 7, 0, 1
abil, 0.0033112582781456954, 7, 0, 1
talk, 0.0033112582781456954, 7, 0, 1
explain, 0.0033112582781456954, 7, 0, 1
impair, 0.0033112582781456954, 7, 0, 1
predat, 0.0033112582781456954, 7, 0, 1
great, 0.0033112582781456954, 7, 0, 1
produc, 0.0033112582781456954, 7, 0, 1
greg, 0.0033112582781456954, 7, 0, 1
link, 0.0033112582781456954, 7, 0, 1
part, 0.0033112582781456954, 7, 0, 1
studi, 0.0033112582781456954, 7, 0, 1
pictur, 0.0033112582781456954, 7, 0, 1
suggest, 0.0033112582781456954, 7, 0, 1
take, 0.0033112582781456954, 7, 0, 1
equal, 0.0033112582781456954, 7, 0, 1
next, 0.0033112582781456954, 7, 0, 1
sick, 0.0033112582781456954, 7, 0, 1
five, 0.0033112582781456954, 7, 0, 1
gelfand, 0.0033112582781456954, 7, 0, 1
chronic, 0.0033112582781456954, 7, 0, 1
limit, 0.0033112582781456954, 7, 0, 1
carnegi, 0.0033112582781456954, 7, 0, 1
problem, 0.0033112582781456954, 7, 0, 1
week, 0.0033112582781456954, 7, 0, 1
pile, 0.0033112582781456954, 7, 0, 1
report, 0.0033112582781456954, 7, 0, 1
publish, 0.0033112582781456954, 7, 0, 1
seem, 0.0033112582781456954, 7, 0, 1
otherwis, 0.0033112582781456954, 7, 0, 1
therapist, 0.0033112582781456954, 7, 0, 1
peopl, 0.0033112582781456954, 7, 0, 1
develop, 0.0033112582781456954, 7, 0, 1
high, 0.0033112582781456954, 7, 0, 1
full, 0.0033112582781456954, 7, 0, 1
exposur, 0.0033112582781456954, 7, 0, 1
similar, 0.0033112582781456954, 7, 0, 1
nation, 0.0033112582781456954, 7, 0, 1
impact, 0.0033112582781456954, 7, 0, 1
hand, 0.0033112582781456954, 7, 0, 1
survivor, 0.0033112582781456954, 7, 0, 1
Erwin, 0.0033112582781456954, 7, 0, 1
extrem, 0.0033112582781456954, 7, 0, 1
unemploy, 0.0033112582781456954, 7, 0, 1
flexibl, 0.0033112582781456954, 7, 0, 1
team, 0.0033112582781456954, 7, 0, 1
blow, 0.0033112582781456954, 7, 0, 1
practic, 0.0033112582781456954, 7, 0, 1
necessarili, 0.0033112582781456954, 7, 0, 1
inflammatori, 0.0033112582781456954, 7, 0, 1
signal, 0.0033112582781456954, 7, 0, 1
differ, 0.0033112582781456954, 7, 0, 1
notion, 0.0033112582781456954, 7, 0, 1
health, 0.0033112582781456954, 7, 0, 1
small, 0.0033112582781456954, 7, 0, 1
accompani, 0.0033112582781456954, 7, 0, 1
tissu, 0.0033112582781456954, 7, 0, 1
control, 0.0033112582781456954, 7, 0, 1
want, 0.0033112582781456954, 7, 0, 1
immunolog, 0.0033112582781456954, 7, 0, 1
self, 0.005747126436781609, 9, 0, 1
dopamin, 0.005747126436781609, 9, 0, 1
hear, 0.005747126436781609, 9, 0, 1
interest, 0.005747126436781609, 9, 0, 1
intrigu, 0.005747126436781609, 9, 0, 1
much, 0.005747126436781609, 9, 0, 1
percept, 0.005747126436781609, 9, 0, 1
academi, 0.005747126436781609, 9, 0, 1
work, 0.005747126436781609, 9, 0, 1
unclear, 0.005747126436781609, 9, 0, 1
crucial, 0.005747126436781609, 9, 0, 1
probabl, 0.005747126436781609, 9, 0, 1
substanc, 0.005747126436781609, 9, 0, 1
base, 0.005747126436781609, 9, 0, 1
pain, 0.005747126436781609, 9, 0, 1
thu, 0.005747126436781609, 9, 0, 1
hunger, 0.005747126436781609, 9, 0, 1
drug, 0.005747126436781609, 9, 0, 1
basic, 0.005747126436781609, 9, 0, 1
cannabinoid, 0.005747126436781609, 9, 0, 1
nearli, 0.005747126436781609, 9, 0, 1
engin, 0.005747126436781609, 9, 0, 1
studi, 0.005747126436781609, 9, 0, 1
question, 0.005747126436781609, 9, 0, 1
endorphin, 0.005747126436781609, 9, 0, 1
effect, 0.005747126436781609, 9, 0, 1
confirm, 0.005747126436781609, 9, 0, 1
univers, 0.005747126436781609, 9, 0, 1
twice, 0.005747126436781609, 9, 0, 1
new, 0.005747126436781609, 9, 0, 1
wheel, 0.005747126436781609, 9, 0, 1
invinc, 0.005747126436781609, 9, 0, 1
pleasur, 0.005747126436781609, 9, 0, 1
wide, 0.005747126436781609, 9, 0, 1
mood, 0.005747126436781609, 9, 0, 1
first, 0.005747126436781609, 9, 0, 1
proceed, 0.005747126436781609, 9, 0, 1
subject, 0.005747126436781609, 9, 0, 1
forth, 0.005747126436781609, 9, 0, 1
regul, 0.005747126436781609, 9, 0, 1
give, 0.005747126436781609, 9, 0, 1
kilomet, 0.005747126436781609, 9, 0, 1
log, 0.005747126436781609, 9, 0, 1
help, 0.005747126436781609, 9, 0, 1
sinc, 0.005747126436781609, 9, 0, 1
boost, 0.005747126436781609, 9, 0, 1
well, 0.005747126436781609, 9, 0, 1
cell, 0.005747126436781609, 9, 0, 1
put, 0.005747126436781609, 9, 0, 1
middl, 0.005747126436781609, 9, 0, 1
genet, 0.005747126436781609, 9, 0, 1
due, 0.005747126436781609, 9, 0, 1
call, 0.005747126436781609, 9, 0, 1
theori, 0.005747126436781609, 9, 0, 1
also, 0.005747126436781609, 9, 0, 1
involv, 0.005747126436781609, 9, 0, 1
day, 0.005747126436781609, 9, 0, 1
reduc, 0.005747126436781609, 9, 0, 1
heidelberg, 0.005747126436781609, 9, 0, 1
around, 0.005747126436781609, 9, 0, 1
challeng, 0.005747126436781609, 9, 0, 1
montreal, 0.005747126436781609, 9, 0, 1
reward, 0.005747126436781609, 9, 0, 1
run, 0.005747126436781609, 9, 0, 1
may, 0.005747126436781609, 9, 0, 1
satieti, 0.005747126436781609, 9, 0, 1
air, 0.005747126436781609, 9, 0, 1
includ, 0.005747126436781609, 9, 0, 1
relay, 0.005747126436781609, 9, 0, 1
could, 0.005747126436781609, 9, 0, 1
signal, 0.005747126436781609, 9, 0, 1
block, 0.005747126436781609, 9, 0, 1
almost, 0.005747126436781609, 9, 0, 1
normal, 0.005747126436781609, 9, 0, 1
say, 0.005747126436781609, 9, 0, 1
improv, 0.005747126436781609, 9, 0, 1
think, 0.005747126436781609, 9, 0, 1
brain, 0.005747126436781609, 9, 0, 1
compar, 0.005747126436781609, 9, 0, 1
mental, 0.005747126436781609, 9, 0, 1
get, 0.005747126436781609, 9, 0, 1
lot, 0.005747126436781609, 9, 0, 1
interact, 0.005747126436781609, 9, 0, 1
central, 0.005747126436781609, 9, 0, 1
benefici, 0.005747126436781609, 9, 0, 1
nation, 0.005747126436781609, 9, 0, 1
result, 0.005747126436781609, 9, 0, 1
like, 0.005747126436781609, 9, 0, 1
journal, 0.005747126436781609, 9, 0, 1
runner, 0.005747126436781609, 9, 0, 1
aspect, 0.005747126436781609, 9, 0, 1
system, 0.005747126436781609, 9, 0, 1
gener, 0.005747126436781609, 9, 0, 1
energi, 0.005747126436781609, 9, 0, 1
inspir, 0.005747126436781609, 9, 0, 1
physiolog, 0.005747126436781609, 9, 0, 1
one, 0.005747126436781609, 9, 0, 1
receptor, 0.005747126436781609, 9, 0, 1
lack, 0.005747126436781609, 9, 0, 1
marijuana, 0.005747126436781609, 9, 0, 1
leptin, 0.005747126436781609, 9, 0, 1
bottl, 0.005747126436781609, 9, 0, 1
followup, 0.005747126436781609, 9, 0, 1
scientist, 0.005747126436781609, 9, 0, 1
someth, 0.005747126436781609, 9, 0, 1
anxiou, 0.005747126436781609, 9, 0, 1
send, 0.005747126436781609, 9, 0, 1
appli, 0.005747126436781609, 9, 0, 1
time, 0.005747126436781609, 9, 0, 1
human, 0.005747126436781609, 9, 0, 1
week, 0.005747126436781609, 9, 0, 1
take, 0.005747126436781609, 9, 0, 1
workout, 0.005747126436781609, 9, 0, 1
less, 0.005747126436781609, 9, 0, 1
nicknam, 0.005747126436781609, 9, 0, 1
level, 0.005747126436781609, 9, 0, 1
look, 0.005747126436781609, 9, 0, 1
releas, 0.005747126436781609, 9, 0, 1
process, 0.005747126436781609, 9, 0, 1
float, 0.005747126436781609, 9, 0, 1
scienc, 0.005747126436781609, 9, 0, 1
show, 0.005747126436781609, 9, 0, 1
metabol, 0.005747126436781609, 9, 0, 1
thought, 0.005747126436781609, 9, 0, 1
recent, 0.005747126436781609, 9, 0, 1
hormon, 0.005747126436781609, 9, 0, 1
big, 0.005747126436781609, 9, 0, 1
prolong, 0.005747126436781609, 9, 0, 1
six, 0.005747126436781609, 9, 0, 1
use, 0.005747126436781609, 9, 0, 1
fall, 0.005747126436781609, 9, 0, 1
center, 0.005747126436781609, 9, 0, 1
impact, 0.005747126436781609, 9, 0, 1
publish, 0.005747126436781609, 9, 0, 1
cannabi, 0.005747126436781609, 9, 0, 1
whether, 0.005747126436781609, 9, 0, 1
enough, 0.005747126436781609, 9, 0, 1
notion, 0.005747126436781609, 9, 0, 1
high, 0.005747126436781609, 9, 0, 1
toler, 0.005747126436781609, 9, 0, 1
fine, 0.003816793893129771, 10, 0, 1
although, 0.003816793893129771, 10, 0, 1
epigenet, 0.003816793893129771, 10, 0, 1
famin, 0.003816793893129771, 10, 0, 1
Rachel, 0.003816793893129771, 10, 0, 1
understand, 0.003816793893129771, 10, 0, 1
cope, 0.003816793893129771, 10, 0, 1
alreadi, 0.003816793893129771, 10, 0, 1
experienc, 0.003816793893129771, 10, 0, 1
univers, 0.003816793893129771, 10, 0, 1
child, 0.003816793893129771, 10, 0, 1
whether, 0.003816793893129771, 10, 0, 1
small, 0.003816793893129771, 10, 0, 1
one, 0.003816793893129771, 10, 0, 1
dutch, 0.003816793893129771, 10, 0, 1
Marcu, 0.003816793893129771, 10, 0, 1
develop, 0.003816793893129771, 10, 0, 1
correl, 0.003816793893129771, 10, 0, 1
analysi, 0.003816793893129771, 10, 0, 1
dna, 0.003816793893129771, 10, 0, 1
hand, 0.003816793893129771, 10, 0, 1
adapt, 0.003816793893129771, 10, 0, 1
offspr, 0.003816793893129771, 10, 0, 1
electr, 0.003816793893129771, 10, 0, 1
team, 0.003816793893129771, 10, 0, 1
exposur, 0.003816793893129771, 10, 0, 1
pregnant, 0.003816793893129771, 10, 0, 1
opportun, 0.003816793893129771, 10, 0, 1
resili, 0.003816793893129771, 10, 0, 1
environment, 0.003816793893129771, 10, 0, 1
inform, 0.003816793893129771, 10, 0, 1
publish, 0.003816793893129771, 10, 0, 1
control, 0.003816793893129771, 10, 0, 1
egg, 0.003816793893129771, 10, 0, 1
human, 0.003816793893129771, 10, 0, 1
pup, 0.003816793893129771, 10, 0, 1
hospit, 0.003816793893129771, 10, 0, 1
male, 0.003816793893129771, 10, 0, 1
girl, 0.003816793893129771, 10, 0, 1
father, 0.003816793893129771, 10, 0, 1
demonstr, 0.003816793893129771, 10, 0, 1
wipe, 0.003816793893129771, 10, 0, 1
studi, 0.003816793893129771, 10, 0, 1
world, 0.003816793893129771, 10, 0, 1
next, 0.003816793893129771, 10, 0, 1
head, 0.003816793893129771, 10, 0, 1
social, 0.003816793893129771, 10, 0, 1
regul, 0.003816793893129771, 10, 0, 1
woman, 0.003816793893129771, 10, 0, 1
heavi, 0.003816793893129771, 10, 0, 1
slip, 0.003816793893129771, 10, 0, 1
produc, 0.003816793893129771, 10, 0, 1
upend, 0.003816793893129771, 10, 0, 1
mount, 0.003816793893129771, 10, 0, 1
holocaust, 0.003816793893129771, 10, 0, 1
pre, 0.003816793893129771, 10, 0, 1
condit, 0.003816793893129771, 10, 0, 1
import, 0.003816793893129771, 10, 0, 1
disord, 0.003816793893129771, 10, 0, 1
war, 0.003816793893129771, 10, 0, 1
biolog, 0.003816793893129771, 10, 0, 1
came, 0.003816793893129771, 10, 0, 1
second, 0.003816793893129771, 10, 0, 1
deliv, 0.003816793893129771, 10, 0, 1
process, 0.003816793893129771, 10, 0, 1
london, 0.003816793893129771, 10, 0, 1
